"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime"
"457","ArYrJ3E4jPE","2022-05-04T00:35:42Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - May 3 | NBC News NOW","A leaked draft opinion signals a majority of Supreme Court justices are planning to overturn Roe v. Wade. WNBA star Brittney ...","https://i.ytimg.com/vi/ArYrJ3E4jPE/default.jpg","120","90","https://i.ytimg.com/vi/ArYrJ3E4jPE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ArYrJ3E4jPE/hqdefault.jpg","480","360","NBC News","none","2022-05-04T00:35:42Z"
"458","CO17h89_QuM","2021-08-29T18:30:07Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - August 29th, 2021","Secretary of State Antony Blinken discusses the final days of the U.S. presence in Afghanistan following Thursday's attack. Retired ...","https://i.ytimg.com/vi/CO17h89_QuM/default.jpg","120","90","https://i.ytimg.com/vi/CO17h89_QuM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/CO17h89_QuM/hqdefault.jpg","480","360","NBC News","none","2021-08-29T18:30:07Z"
"459","FfPgKTN04zw","2022-03-09T02:35:44Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Mar. 8 | NBC News NOW","Ukraine is accusing Russia of firing on a humanitarian corridor being used to evacuate residents from the city of Sumy, Moscow is ...","https://i.ytimg.com/vi/FfPgKTN04zw/default.jpg","120","90","https://i.ytimg.com/vi/FfPgKTN04zw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FfPgKTN04zw/hqdefault.jpg","480","360","NBC News","none","2022-03-09T02:35:44Z"
"460","rFuEXC6m1Uw","2022-03-06T17:26:39Z","UCeY0bbntWzzVIaj2z3QigXg","Full Panel: Nuclear Threat Spurs Global Anxiety","Hallie Jackson, Robin Wright, Eddie Glaude, Jr. and Stephen Hayes join the Meet the Press roundtable to discuss the Biden ...","https://i.ytimg.com/vi/rFuEXC6m1Uw/default.jpg","120","90","https://i.ytimg.com/vi/rFuEXC6m1Uw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rFuEXC6m1Uw/hqdefault.jpg","480","360","NBC News","none","2022-03-06T17:26:39Z"
"461","6eoZL6TuGAc","2022-02-19T00:51:00Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Feb. 18 | NBC News NOW","President Biden says he is convinced that Vladimir Putin has made up his mind regarding invading Ukraine, a fire broke out on a ...","https://i.ytimg.com/vi/6eoZL6TuGAc/default.jpg","120","90","https://i.ytimg.com/vi/6eoZL6TuGAc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6eoZL6TuGAc/hqdefault.jpg","480","360","NBC News","none","2022-02-19T00:51:00Z"
"462","2Dh081f2WI4","2022-02-25T01:52:00Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Feb. 24 | NBC News NOW","At least 57 people have been killed and 169 hurt following the attack on Ukraine, senior defense official tells NBC News that ...","https://i.ytimg.com/vi/2Dh081f2WI4/default.jpg","120","90","https://i.ytimg.com/vi/2Dh081f2WI4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2Dh081f2WI4/hqdefault.jpg","480","360","NBC News","none","2022-02-25T01:52:00Z"
"463","H4BT1cW-T68","2022-05-04T03:42:33Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - May 3 | NBC News NOW","Chief Justice John Roberts confirmed a leaked draft opinion regarding Roe v. Wade is authentic. Over 12 million people from ...","https://i.ytimg.com/vi/H4BT1cW-T68/default.jpg","120","90","https://i.ytimg.com/vi/H4BT1cW-T68/mqdefault.jpg","320","180","https://i.ytimg.com/vi/H4BT1cW-T68/hqdefault.jpg","480","360","NBC News","none","2022-05-04T03:42:33Z"
"464","yQUTUG9_VoM","2022-07-29T13:38:24Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – July 29 | Morning News NOW","Historic and deadly floods strike in Kentucky, the U.S. economy shrinks for the second straight quarter amid recession fears, and ...","https://i.ytimg.com/vi/yQUTUG9_VoM/default.jpg","120","90","https://i.ytimg.com/vi/yQUTUG9_VoM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/yQUTUG9_VoM/hqdefault.jpg","480","360","NBC News","none","2022-07-29T13:38:24Z"
"465","4loA2jlEVys","2021-12-05T19:30:01Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - Dec 5.","In exclusive interviews with Sen. Amy Klobuchar (D-Minn.) and Sen. Mike Braun (R-Ind.), Chuck discuses the future of abortion ...","https://i.ytimg.com/vi/4loA2jlEVys/default.jpg","120","90","https://i.ytimg.com/vi/4loA2jlEVys/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4loA2jlEVys/hqdefault.jpg","480","360","NBC News","none","2021-12-05T19:30:01Z"
"466","16CDAxStM4U","2021-09-24T08:00:00Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - September 23 | NBC News NOW","A deadly mass shooting inside a Kroger grocery store in Tennessee kills at least one person, the Northeast faces another flooding ...","https://i.ytimg.com/vi/16CDAxStM4U/default.jpg","120","90","https://i.ytimg.com/vi/16CDAxStM4U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/16CDAxStM4U/hqdefault.jpg","480","360","NBC News","none","2021-09-24T08:00:00Z"
"467","YEmCtD7J1u8","2021-11-28T19:30:03Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (FULL) - Nov. 28","Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC » Watch more NBC video: http://bit.ly/MoreNBCNews NBC News ...","https://i.ytimg.com/vi/YEmCtD7J1u8/default.jpg","120","90","https://i.ytimg.com/vi/YEmCtD7J1u8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YEmCtD7J1u8/hqdefault.jpg","480","360","NBC News","none","2021-11-28T19:30:03Z"
"468","Dk2m7jAuqLw","2021-08-23T14:00:04Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – August 23 | Morning News NOW","Tropical depression Henri brings heavy rain and flooding to New England, gunfire erupts at Kabul's airport as evacuation efforts ...","https://i.ytimg.com/vi/Dk2m7jAuqLw/default.jpg","120","90","https://i.ytimg.com/vi/Dk2m7jAuqLw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Dk2m7jAuqLw/hqdefault.jpg","480","360","NBC News","none","2021-08-23T14:00:04Z"
"469","rQKIJlQ32Zo","2022-05-26T00:52:53Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - May 25 | NBC News NOW","At least 19 children and two teachers were killed in an attack on a Texas elementary school, the FDA chief testifies about delays in ...","https://i.ytimg.com/vi/rQKIJlQ32Zo/default.jpg","120","90","https://i.ytimg.com/vi/rQKIJlQ32Zo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rQKIJlQ32Zo/hqdefault.jpg","480","360","NBC News","none","2022-05-26T00:52:53Z"
"470","kOACzBHI-Vs","2021-08-11T00:55:09Z","UCeY0bbntWzzVIaj2z3QigXg","NBC News NOW Full Broadcast – August 10, 2021","New York Gov. Andrew Cuomo resigns, Florida first responders react to deaths of colleagues from Covid-19, how to choose a ...","https://i.ytimg.com/vi/kOACzBHI-Vs/default.jpg","120","90","https://i.ytimg.com/vi/kOACzBHI-Vs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kOACzBHI-Vs/hqdefault.jpg","480","360","NBC News","none","2021-08-11T00:55:09Z"
"471","Uqwah41Ae6Q","2022-05-08T18:30:32Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - May 8","Mississippi Governor Tate Reeves joins Meet The Press to discuss the expected overturn of Roe v. Wade. Michigan Attorney ...","https://i.ytimg.com/vi/Uqwah41Ae6Q/default.jpg","120","90","https://i.ytimg.com/vi/Uqwah41Ae6Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Uqwah41Ae6Q/hqdefault.jpg","480","360","NBC News","none","2022-05-08T18:30:32Z"
"472","Fn6oXpfw1Qw","2022-06-16T01:23:39Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - June 15 | NBC News NOW","The FED delivers its biggest rate hike in nearly 30 years, a flooding emergency closes Yellowstone National Park and Bitcoin ...","https://i.ytimg.com/vi/Fn6oXpfw1Qw/default.jpg","120","90","https://i.ytimg.com/vi/Fn6oXpfw1Qw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Fn6oXpfw1Qw/hqdefault.jpg","480","360","NBC News","none","2022-06-16T01:23:39Z"
"473","qzld2ZNT4hc","2021-07-25T04:54:17Z","UCeY0bbntWzzVIaj2z3QigXg","NBC Nightly News Broadcast (Full) - July 24th, 2021","Athletes adjust to new normal at Tokyo Olympics, Covid booster shot update, and breakthrough Covid cases. Watch “NBC Nightly ...","https://i.ytimg.com/vi/qzld2ZNT4hc/default.jpg","120","90","https://i.ytimg.com/vi/qzld2ZNT4hc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qzld2ZNT4hc/hqdefault.jpg","480","360","NBC News","none","2021-07-25T04:54:17Z"
"474","4oAojjvJ1To","2021-10-03T01:45:11Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - October 2nd","President Biden remains unable to reach agreement, Women's reproductive rights divide the nation, and Covid surge appears to ...","https://i.ytimg.com/vi/4oAojjvJ1To/default.jpg","120","90","https://i.ytimg.com/vi/4oAojjvJ1To/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4oAojjvJ1To/hqdefault.jpg","480","360","NBC News","none","2021-10-03T01:45:11Z"
"475","e3fj_v_Tne8","2022-05-13T23:58:55Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - May 13 | NBC News NOW","A federal judge hears arguments over whether President Biden can lift the pandemic policy Title 42 which is keeping asylum ...","https://i.ytimg.com/vi/e3fj_v_Tne8/default.jpg","120","90","https://i.ytimg.com/vi/e3fj_v_Tne8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/e3fj_v_Tne8/hqdefault.jpg","480","360","NBC News","none","2022-05-13T23:58:55Z"
"476","ygPjfCySVZ0","2022-01-24T00:39:41Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - Jan. 23","The latest NBC News poll shows the challenges for President Biden's second year in office. Sen. Bernie Sanders (I-Vt.) talks about ...","https://i.ytimg.com/vi/ygPjfCySVZ0/default.jpg","120","90","https://i.ytimg.com/vi/ygPjfCySVZ0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ygPjfCySVZ0/hqdefault.jpg","480","360","NBC News","none","2022-01-24T00:39:41Z"
"477","9pWXXuBcbgw","2022-07-20T01:41:00Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - July 19 | NBC News NOW","The U.K. is blasted with a record-shattering heat wave, parents demand answers at a Uvalde school board meeting, and U.S. ...","https://i.ytimg.com/vi/9pWXXuBcbgw/default.jpg","120","90","https://i.ytimg.com/vi/9pWXXuBcbgw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9pWXXuBcbgw/hqdefault.jpg","480","360","NBC News","none","2022-07-20T01:41:00Z"
"478","bwJmwjWzdfw","2022-01-16T19:30:02Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (FULL) - January 16th, 2022","Rep. James Clyburn (D-S.C.), House Majority Whip, talks about President Biden's challenges on voting rights legislation. James ...","https://i.ytimg.com/vi/bwJmwjWzdfw/default.jpg","120","90","https://i.ytimg.com/vi/bwJmwjWzdfw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bwJmwjWzdfw/hqdefault.jpg","480","360","NBC News","none","2022-01-16T19:30:02Z"
"479","nNl-UbBla74","2022-04-17T15:10:39Z","UCeY0bbntWzzVIaj2z3QigXg","Full Upton Interview: &#39;Troubled Waters&#39; For The Republican Party","Rep. Fred Upton (R-Mich.), who announced he was retiring this year rather than seeking re-election, talked to Chuck Todd about ...","https://i.ytimg.com/vi/nNl-UbBla74/default.jpg","120","90","https://i.ytimg.com/vi/nNl-UbBla74/mqdefault.jpg","320","180","https://i.ytimg.com/vi/nNl-UbBla74/hqdefault.jpg","480","360","NBC News","none","2022-04-17T15:10:39Z"
"480","AtfLw1dDOzQ","2022-01-12T02:36:52Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas – Jan. 11 | NBC News NOW","Parts of the U.S. slammed with heavy snow and extreme cold with some states seeing white out conditions, a medical helicopter ...","https://i.ytimg.com/vi/AtfLw1dDOzQ/default.jpg","120","90","https://i.ytimg.com/vi/AtfLw1dDOzQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/AtfLw1dDOzQ/hqdefault.jpg","480","360","NBC News","none","2022-01-12T02:36:52Z"
"481","ls-QuLQZt10","2022-06-25T00:38:37Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - June 24 | NBC News NOW","The U.S. Supreme Court overturns Roe v. Wade, a U.N. panel finds Israeli security forces fired the shots that killed a Palestinian ...","https://i.ytimg.com/vi/ls-QuLQZt10/default.jpg","120","90","https://i.ytimg.com/vi/ls-QuLQZt10/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ls-QuLQZt10/hqdefault.jpg","480","360","NBC News","none","2022-06-25T00:38:37Z"
"482","qlqAzRsLQtA","2022-02-24T16:26:31Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Feb. 24","Russia has launched attacks on Ukraine from multiple fronts overnight, plunging Europe into one of its most severe crisis since ...","https://i.ytimg.com/vi/qlqAzRsLQtA/default.jpg","120","90","https://i.ytimg.com/vi/qlqAzRsLQtA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qlqAzRsLQtA/hqdefault.jpg","480","360","NBC News","none","2022-02-24T16:26:31Z"
"483","GIAWyAGzsts","2022-05-05T01:27:47Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - May 4 | NBC News NOW","The U.S. surpasses one million Covid-19 deaths, the Federal Reserve raises interest rates by half a percent and Amber Heard ...","https://i.ytimg.com/vi/GIAWyAGzsts/default.jpg","120","90","https://i.ytimg.com/vi/GIAWyAGzsts/mqdefault.jpg","320","180","https://i.ytimg.com/vi/GIAWyAGzsts/hqdefault.jpg","480","360","NBC News","none","2022-05-05T01:27:47Z"
"484","o9jsQtbWYxQ","2021-10-15T16:00:25Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Oct. 15","Former President Bill Clinton has been hospitalized for a non-Covid-19-related infection. An FDA panel has recommended a third ...","https://i.ytimg.com/vi/o9jsQtbWYxQ/default.jpg","120","90","https://i.ytimg.com/vi/o9jsQtbWYxQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/o9jsQtbWYxQ/hqdefault.jpg","480","360","NBC News","none","2021-10-15T16:00:25Z"
"485","wHV0zzuVDdI","2022-05-29T18:30:48Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - May 29","Senator Cory Booker talks about efforts in Congress to pass gun legislation. Texas State Senator Roland Gutierrez joins the show ...","https://i.ytimg.com/vi/wHV0zzuVDdI/default.jpg","120","90","https://i.ytimg.com/vi/wHV0zzuVDdI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wHV0zzuVDdI/hqdefault.jpg","480","360","NBC News","none","2022-05-29T18:30:48Z"
"486","DeMUEflF4sQ","2022-03-06T19:30:01Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - March 6","Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC » Watch more NBC video: http://bit.ly/MoreNBCNews NBC News ...","https://i.ytimg.com/vi/DeMUEflF4sQ/default.jpg","120","90","https://i.ytimg.com/vi/DeMUEflF4sQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DeMUEflF4sQ/hqdefault.jpg","480","360","NBC News","none","2022-03-06T19:30:01Z"
"487","mNq7FfWIkX8","2022-01-22T00:41:13Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Jan. 21 | NBC News NOW","The market closes with their worst week since the pandemic crash, the military is sending help to hospitals to support ...","https://i.ytimg.com/vi/mNq7FfWIkX8/default.jpg","120","90","https://i.ytimg.com/vi/mNq7FfWIkX8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mNq7FfWIkX8/hqdefault.jpg","480","360","NBC News","none","2022-01-22T00:41:13Z"
"488","axGYy06fNrM","2022-06-09T15:57:03Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - June 9","The first of six public hearings of the House committee investigating the Jan. 6 attack on the Capitol will take place today, families ...","https://i.ytimg.com/vi/axGYy06fNrM/default.jpg","120","90","https://i.ytimg.com/vi/axGYy06fNrM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/axGYy06fNrM/hqdefault.jpg","480","360","NBC News","none","2022-06-09T15:57:03Z"
"489","TNZgngsL64I","2021-11-15T02:13:54Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - Nov. 14","Preview of Kyle Rittenhouse trial ahead of possible verdict, Aaron Rodgers returns for Packers vs. Seahawks, and Austria on ...","https://i.ytimg.com/vi/TNZgngsL64I/default.jpg","120","90","https://i.ytimg.com/vi/TNZgngsL64I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TNZgngsL64I/hqdefault.jpg","480","360","NBC News","none","2021-11-15T02:13:54Z"
"490","4opUYLiqXbg","2022-04-05T15:06:36Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - April 5","President Zelenskyy accuses Russia of covering up “war crimes” after alleged atrocities in Ukraine, Supreme Court nominee ...","https://i.ytimg.com/vi/4opUYLiqXbg/default.jpg","120","90","https://i.ytimg.com/vi/4opUYLiqXbg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4opUYLiqXbg/hqdefault.jpg","480","360","NBC News","none","2022-04-05T15:06:36Z"
"491","pPqPgEvDEuk","2022-05-17T02:37:33Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - May 16 | NBC News NOW","A California church shooting is now being investigated as a hate crime, the search continues for a convicted murderer in Texas ...","https://i.ytimg.com/vi/pPqPgEvDEuk/default.jpg","120","90","https://i.ytimg.com/vi/pPqPgEvDEuk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pPqPgEvDEuk/hqdefault.jpg","480","360","NBC News","none","2022-05-17T02:37:33Z"
"492","qin7BxztUyQ","2022-01-31T02:04:24Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - January 30th","Northeast recovers from blizzard aftermath, Covid cases falling nationwide, and the List of Supreme Court Justice candidates ...","https://i.ytimg.com/vi/qin7BxztUyQ/default.jpg","120","90","https://i.ytimg.com/vi/qin7BxztUyQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qin7BxztUyQ/hqdefault.jpg","480","360","NBC News","none","2022-01-31T02:04:24Z"
"493","Pa8WAApM490","2021-12-03T17:45:15Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Dec. 3","At least five states report cases of the Covid omicron variant, how to determine whether at-home Covid tests can detect the new ...","https://i.ytimg.com/vi/Pa8WAApM490/default.jpg","120","90","https://i.ytimg.com/vi/Pa8WAApM490/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Pa8WAApM490/hqdefault.jpg","480","360","NBC News","none","2021-12-03T17:45:15Z"
"494","hjLyncCplFk","2022-05-12T01:30:05Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - May 11 | NBC News NOW","The Senate fails to advance an abortion rights bill 49-51, states across the U.S are experiencing critical nurse shortages and a ...","https://i.ytimg.com/vi/hjLyncCplFk/default.jpg","120","90","https://i.ytimg.com/vi/hjLyncCplFk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hjLyncCplFk/hqdefault.jpg","480","360","NBC News","none","2022-05-12T01:30:05Z"
"495","0gBTjho_DyA","2022-02-12T02:18:18Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW Full Episode – Feb. 11 | NBC News NOW","The Biden administration believes there is a ""distinct possibility"" Russia could invade Ukraine before the end of the Winter ...","https://i.ytimg.com/vi/0gBTjho_DyA/default.jpg","120","90","https://i.ytimg.com/vi/0gBTjho_DyA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0gBTjho_DyA/hqdefault.jpg","480","360","NBC News","none","2022-02-12T02:18:18Z"
"496","ZxF8uQUYMFM","2022-03-05T01:09:15Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - March 4 | NBC News NOW","Russia takes over Europe's largest nuclear power plant with the secretary of state saying that the stability in Europe is hanging in ...","https://i.ytimg.com/vi/ZxF8uQUYMFM/default.jpg","120","90","https://i.ytimg.com/vi/ZxF8uQUYMFM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZxF8uQUYMFM/hqdefault.jpg","480","360","NBC News","none","2022-03-05T01:09:15Z"
"497","ZbOaWW0rH0g","2022-08-04T15:29:02Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - August 4","Eastern Kentucky braces for dangerous heat as thousands remain without power, China launches live-fire military drills near ...","https://i.ytimg.com/vi/ZbOaWW0rH0g/default.jpg","120","90","https://i.ytimg.com/vi/ZbOaWW0rH0g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZbOaWW0rH0g/hqdefault.jpg","480","360","NBC News","none","2022-08-04T15:29:02Z"
"498","KmATrBOesEo","2022-05-07T03:25:01Z","UCeY0bbntWzzVIaj2z3QigXg","NOW Tonight with Joshua Johnson - May 6 | NBC News NOW","Russia and Ukraine successfully negotiate a prisoner swap, many Democrats are pushing to codify Roe v. Wade, and the U.S. ...","https://i.ytimg.com/vi/KmATrBOesEo/default.jpg","120","90","https://i.ytimg.com/vi/KmATrBOesEo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KmATrBOesEo/hqdefault.jpg","480","360","NBC News","none","2022-05-07T03:25:01Z"
"499","o4dewDp32EU","2022-03-07T14:08:44Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – March 7 | Morning News NOW","The U.N. reports 1.5 million people have fled Ukraine for neighboring countries, Zelenskyy urges stronger sanctions and a no-fly ...","https://i.ytimg.com/vi/o4dewDp32EU/default.jpg","120","90","https://i.ytimg.com/vi/o4dewDp32EU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/o4dewDp32EU/hqdefault.jpg","480","360","NBC News","none","2022-03-07T14:08:44Z"
"500","XJ0jZjiBt0Y","2022-06-06T23:39:34Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - June 6 | NBC News NOW","Pressure mounts on lawmakers to find common ground after a string of mass shootings in the U.S., Abbott resumes baby formula ...","https://i.ytimg.com/vi/XJ0jZjiBt0Y/default.jpg","120","90","https://i.ytimg.com/vi/XJ0jZjiBt0Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XJ0jZjiBt0Y/hqdefault.jpg","480","360","NBC News","none","2022-06-06T23:39:34Z"
"501","Uzj1_kb3tck","2022-06-15T23:32:38Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - June 15 | NBC News NOW","The Federal Reserve raises interest rates by 0.75% in its highest hike since 1994, Yellowstone flooding forces 10000 people to ...","https://i.ytimg.com/vi/Uzj1_kb3tck/default.jpg","120","90","https://i.ytimg.com/vi/Uzj1_kb3tck/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Uzj1_kb3tck/hqdefault.jpg","480","360","NBC News","none","2022-06-15T23:32:38Z"
"502","mzjLMOv1lg4","2022-03-02T04:05:22Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - March 1 | NBC News NOW","A massive explosion in the heart of Kharkiv leaves several people killed, many Ukrainian immigrants of color are saying they are ...","https://i.ytimg.com/vi/mzjLMOv1lg4/default.jpg","120","90","https://i.ytimg.com/vi/mzjLMOv1lg4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mzjLMOv1lg4/hqdefault.jpg","480","360","NBC News","none","2022-03-02T04:05:22Z"
"503","-UZdDfg0xPw","2022-04-09T01:00:47Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Apr. 8 | NBC News NOW","A train station attack in Ukraine killed at least 50 people including five children, a jury did not convict the four men accused of ...","https://i.ytimg.com/vi/-UZdDfg0xPw/default.jpg","120","90","https://i.ytimg.com/vi/-UZdDfg0xPw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-UZdDfg0xPw/hqdefault.jpg","480","360","NBC News","none","2022-04-09T01:00:47Z"
"504","pimQXfrFMFI","2022-03-25T00:51:10Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - March 24 | NBC News NOW","President Biden is now saying what the U.S. will do if Russia decides to use chemical weapons, an exclusive story of an American ...","https://i.ytimg.com/vi/pimQXfrFMFI/default.jpg","120","90","https://i.ytimg.com/vi/pimQXfrFMFI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pimQXfrFMFI/hqdefault.jpg","480","360","NBC News","none","2022-03-25T00:51:10Z"
"505","fie6bbwoT6I","2021-07-27T15:40:24Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - July 27","The U.S. maintains travel restrictions due to a rise in delta variant cases, President Biden to end the U.S. combat mission in Iraq by ...","https://i.ytimg.com/vi/fie6bbwoT6I/default.jpg","120","90","https://i.ytimg.com/vi/fie6bbwoT6I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fie6bbwoT6I/hqdefault.jpg","480","360","NBC News","none","2021-07-27T15:40:24Z"
"506","YdADzF9mYkE","2022-05-27T15:41:23Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - May 27","Questions grow over the police response to the Uvalde, Texas, school shooting, lawmakers in the Senate are set to hold a ...","https://i.ytimg.com/vi/YdADzF9mYkE/default.jpg","120","90","https://i.ytimg.com/vi/YdADzF9mYkE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YdADzF9mYkE/hqdefault.jpg","480","360","NBC News","none","2022-05-27T15:41:23Z"
"507","kiZpsonMPj4","2022-06-16T01:06:25Z","UCeY0bbntWzzVIaj2z3QigXg","Fed Approves Largest Interest Rate Hike in Decades To Tame Soaring Inflation","Today's three-quarter point interest rate hike is on top of two smaller rate hikes this year. With inflation running at 8.6 percent, the ...","https://i.ytimg.com/vi/kiZpsonMPj4/default.jpg","120","90","https://i.ytimg.com/vi/kiZpsonMPj4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kiZpsonMPj4/hqdefault.jpg","480","360","NBC News","none","2022-06-16T01:06:25Z"
"508","Yef0MjFMXus","2022-02-22T01:23:19Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Feb. 21 | NBC News NOW","The decision in the federal hate crimes case against the three men who murdered Ahmaud Arbery is now in the hands of a jury, ...","https://i.ytimg.com/vi/Yef0MjFMXus/default.jpg","120","90","https://i.ytimg.com/vi/Yef0MjFMXus/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Yef0MjFMXus/hqdefault.jpg","480","360","NBC News","none","2022-02-22T01:23:19Z"
